tag,asr_text
产品介绍,那像华夏福两全保险附加华夏福重大疾病保险保八十二种重疾四十二种轻疾的这一款的话。他是有祝寿金返还的到被保险人八十八周岁返还这个祝寿金项重疾的话他就是只赔付一次的赔完之后合同就终止。
产品介绍,就是他是有轻症的把这保险责任中证还有重大疾病是三到五个左可以赔五次然后还有身故和全残的保障就疾病中末期的保障，这个轻症疾病或者重症指点还有重大疾病保险豁免保险费的责任。
产品介绍,主要的就是主要的区别其实也就是在于这个常青树这个华夏福多背板的话他的重疾可以赔五次。然后但是他没有已交保费返还华夏福两全的话他到了被保险人八十八周岁他是由已交保费返还的。嘛
产品介绍,嗯这款产品的话祝寿金是在被保险人年满八十八周岁返还不是八十。然后呢提醒您嗯提醒您一下他这款产品的话比如说是被保险人八十八周岁后的首个保单周年日仍生存保单正常有效的话？那我们是在该保单周年日按照所交保险费来给付祝寿金给付完祝寿金以后其他保险责任不变还是可以正常赔付的话。
产品介绍,是每一年吗还是是吗？您稍等。嗯这个就是客户在投保的时候他可以自己选择这个缴费年期可以选择年缴五年交十年交十五年交或者二十五年交保障期限的话也可以自己选择选择十五年交二十年交三十年。
产品介绍,医疗附加险。重疾险目前有一块在售的是常青树多背板重大疾病保险是非常不错的一共是保障一百种重疾。三十五种轻症和二十种重症重大疾病是分为abcdef六组没组最多可以各赔一次。患过重大疾病之后其他的保险责任就都没有了可以保障的是其他五组的这种重大疾病还是非常不错的这一款。
产品介绍,嗯那个就是华夏福两全保险附带华夏福重大疾病保险。它上边是不是写的是四十二种轻疾八十二种重疾啊！
产品介绍,嗯那就是这个产品他的投保年龄是零周岁出生前出院满二十八天到五十五周岁包含五十五周岁。
产品介绍,这个四零零年金保险智慧版它是有挂您返还有年金还有身故的保障全残的保障投保人意外身故豁免保费或者是投保人意外全残。
产品介绍,关爱年金的话就是说他从被保险人满六十周岁之后的第一个保单周年日起一直到被保险人满七十七十四周岁的第一个保单周年日起只要他在这期间的任一保单周年日零时仍生存我们会在这个保单周年日的时候啊他全部已交保费的就是按照总保费的百分之六来返还一次关爱金。然后就是说他在七十五周岁之后第一个保单周年日零时用生存每年的话是按每个保单周年日是按总保费百分之十来返还这个关爱金，然后这个年金的话他是从第五个保单周年日起每一个保单周年日被保险人扔生存。就是按照保额的百分之三十来返还年金，就是像这种年金返还的就是。
产品介绍,零四为什么就是全部返还嘛？祝寿金的意思就是若被保险人在年满八十八周岁的第一个保单周年日零时仍生存我们会将我们会在这个保单周年日按照合同所交纳的保费！
产品介绍,对这个只要是住院没有他是必须符合合同所列的轻症重疾身故全残疾病中的柒。这些才会在保障范围之内其他的都不在。你的意思是不是？
产品介绍,您今年才买的这款产品它正常持有期间他是满三年后按照账户价值抱歉按照合同对应的保险金额给付满期金的没有结算利率这样子的因为它是一款分红型产品正常车这边是有红利产生的满三年就按照保额对应的金额来进行给付满期金的再加上红利的一个金额。
产品介绍,人寿保险华夏人寿主要就是一个固定收益类的年金保险一般就是持有五年之后。
产品介绍,祝寿金就是您的所交保费是八十八周岁的时候投保的一共交了多少保费就把那个所交的保费返还给被保险人作为祝寿金！
产品介绍,是这样子的嘛。不是呀！他是这样的女士保到七十七种这种结算三种轻症如果得了合同上所类的轻症是可以豁免以后各期保险费轻症是按照保额的百分之二十来进行赔付的，那如果对如果得了合同上所列的重疾那排是按照保额赔付二十万。
产品介绍,啊这个有返本的嘛你没有返还保险期间是保终身一直保到被保险人身故！
产品介绍,孩子就是保障一个意外伤害首先它是有一个呃意外伤害保障的，保额是三十万另外的话就是还有一个意外伤害，医疗保险意外伤害医疗报销如果说被保险人因为意外伤害导致医疗费用可以进行报销另外的还有一个意外住院津贴如果说被保险人因为意外伤害导致的住院导致的住院那么说每年可以支付每天住院期间每天可以给付一百元的津贴。我。
产品介绍,他这个主要是有一个满期的保险金另外就是疾病导致的身故或者是全残意外导致的身故或者是全残这个是有保险金的，其他的就是住院的津贴和重症监护室的今天，就是之后它主要的其他是没有的。
询问是否接受预约,没有电话号码。哦我们这边没有电话号码但是您如果想购买的话我可以帮您预约女士让机构跟您联系！不行那你帮我预约了谢谢啊行不客气那需不需要帮您讲解还条款呢？
询问是否接受预约,如果是您投保人想投保的话我可以帮您反馈到时候公司业务员跟您联系给您看一下。
询问是否接受预约,可以那这边帮您反馈一下之后注意接听好吗？
询问是否接受预约,行联系您这个幺三零的手机号就可以是吧！
询问是否接受预约,女士您好您要想买的话可以微信关注华夏保险公众号，里面的话有一个这个来玩的明细您们和。有咱们公司业务员您可以跟这边联系或者我这边可以帮您联系到咱们公司联系您可以吗？
询问是否接受预约,行明白了然后打您的幺三零的手机号就可以是吧！
询问是否接受预约,行吧女士那我们这边帮您反馈您注意接听电话好吧。
询问是否接受预约,如果您要想买我们这边可以帮您预约让公司联系您。
询问是否接受预约,行吧那我这边帮您反馈呗让咱们公司联系您吧这个到时候能不能买您问他吧好吧。
询问是否接受预约,好行那您注意接听电话好吧！
询问是否接受预约,好联系您来电这个幺三三的手机号就可以是吧！
询问是否接受预约,好知道女士那您注意接听电话好吧！
询问是否接受预约,那就是第五个保单之后您按照您每年交一万交十年的话能返还的。特别关爱金是一万元然后从第六个保单周年日开始每年返还保额百分之二十这个保额是多少钱确实很抱歉先生我这边算不了我们会帮您预约工作人员给您试算的？
询问是否接受预约,好那我们后续联系您来电幺三三手机号码可以吗？
询问是否接受预约,嗯然后这个保额是多少需要业务员帮您试算的所以我帮您预约让工作人员给您试算一下？
询问是否接受预约,我现在已经帮您登记了工作人员大概工作人员会在三个工作日左右。
询问是否接受预约,对那您要确实什么时候联系呢我帮您备注一下时间？
询问是否接受预约,如果说您需要购买这边我们可以先公司帮您反馈给他们会安排业务人员跟您进行联系。
询问是否接受预约,喂小宝的韦，小姐好的，那这边我先公司帮您反馈一下他们会会跟您联系的好吧！
询问是否接受预约,女士您好那这样吧我们这边帮您反馈让咱们公司安排这个工作人员联系您给您做这个计划然后他那边给您做一个推荐到时候您买不买是自己的事现在加入他给您做一个推荐行吗？
